,province,health_region,date,cases,cumulative_cases
11456,Ontario,Northwestern,02-04-2020,2,5
11457,Ontario,Northwestern,03-04-2020,0,5
11458,Ontario,Northwestern,04-04-2020,0,5
11459,Ontario,Northwestern,05-04-2020,0,5
11460,Ontario,Northwestern,06-04-2020,2,7
11461,Ontario,Northwestern,07-04-2020,0,7
11462,Ontario,Northwestern,08-04-2020,0,7
11463,Ontario,Northwestern,09-04-2020,3,10
11464,Ontario,Northwestern,10-04-2020,0,10
11465,Ontario,Northwestern,11-04-2020,0,10
11466,Ontario,Northwestern,12-04-2020,0,10
11467,Ontario,Northwestern,13-04-2020,0,10
11468,Ontario,Northwestern,14-04-2020,1,11
11469,Ontario,Northwestern,15-04-2020,0,11
11470,Ontario,Northwestern,16-04-2020,0,11
11471,Ontario,Northwestern,17-04-2020,1,12
11472,Ontario,Northwestern,18-04-2020,1,13
11473,Ontario,Northwestern,19-04-2020,0,13
11474,Ontario,Northwestern,20-04-2020,2,15
11475,Ontario,Northwestern,21-04-2020,0,15
11476,Ontario,Northwestern,22-04-2020,1,16
11477,Ontario,Northwestern,23-04-2020,0,16
11478,Ontario,Northwestern,24-04-2020,0,16
11479,Ontario,Northwestern,25-04-2020,0,16
11480,Ontario,Northwestern,26-04-2020,0,16
11481,Ontario,Northwestern,27-04-2020,0,16
11482,Ontario,Northwestern,28-04-2020,0,16
11483,Ontario,Northwestern,29-04-2020,0,16
11484,Ontario,Northwestern,30-04-2020,0,16
11485,Ontario,Northwestern,01-05-2020,0,16
11486,Ontario,Northwestern,02-05-2020,0,16
11487,Ontario,Northwestern,03-05-2020,0,16
11488,Ontario,Northwestern,04-05-2020,0,16
11489,Ontario,Northwestern,05-05-2020,0,16
11490,Ontario,Northwestern,06-05-2020,0,16
11491,Ontario,Northwestern,07-05-2020,0,16
11492,Ontario,Northwestern,08-05-2020,0,16
11493,Ontario,Northwestern,09-05-2020,0,16
11494,Ontario,Northwestern,10-05-2020,0,16
11495,Ontario,Northwestern,11-05-2020,0,16
11496,Ontario,Northwestern,12-05-2020,0,16
11497,Ontario,Northwestern,13-05-2020,0,16
11498,Ontario,Northwestern,14-05-2020,0,16
11499,Ontario,Northwestern,15-05-2020,0,16
11500,Ontario,Northwestern,16-05-2020,2,18
11501,Ontario,Northwestern,17-05-2020,0,18
11502,Ontario,Northwestern,18-05-2020,0,18
11503,Ontario,Northwestern,19-05-2020,1,19
11504,Ontario,Northwestern,20-05-2020,1,20
11505,Ontario,Northwestern,21-05-2020,1,21
11506,Ontario,Northwestern,22-05-2020,0,21
11507,Ontario,Northwestern,23-05-2020,0,21
11508,Ontario,Northwestern,24-05-2020,0,21
11509,Ontario,Northwestern,25-05-2020,0,21
11510,Ontario,Northwestern,26-05-2020,0,21
11511,Ontario,Northwestern,27-05-2020,0,21
11512,Ontario,Northwestern,28-05-2020,0,21
11513,Ontario,Northwestern,29-05-2020,0,21
11514,Ontario,Northwestern,30-05-2020,0,21
11515,Ontario,Northwestern,31-05-2020,0,21
11516,Ontario,Northwestern,01-06-2020,0,21
11517,Ontario,Northwestern,02-06-2020,1,22
11518,Ontario,Northwestern,03-06-2020,0,22
11519,Ontario,Northwestern,04-06-2020,0,22
11520,Ontario,Northwestern,05-06-2020,0,22
11521,Ontario,Northwestern,06-06-2020,0,22
11522,Ontario,Northwestern,07-06-2020,0,22
11523,Ontario,Northwestern,08-06-2020,3,25
11524,Ontario,Northwestern,09-06-2020,0,25
11525,Ontario,Northwestern,10-06-2020,2,27
11526,Ontario,Northwestern,11-06-2020,0,27
11527,Ontario,Northwestern,12-06-2020,0,27
11528,Ontario,Northwestern,13-06-2020,0,27
11529,Ontario,Northwestern,14-06-2020,0,27
11530,Ontario,Northwestern,15-06-2020,0,27
11531,Ontario,Northwestern,16-06-2020,0,27
11532,Ontario,Northwestern,17-06-2020,0,27
11533,Ontario,Northwestern,18-06-2020,0,27
11534,Ontario,Northwestern,19-06-2020,3,30
11535,Ontario,Northwestern,20-06-2020,0,30
11536,Ontario,Northwestern,21-06-2020,0,30
11537,Ontario,Northwestern,22-06-2020,0,30
11538,Ontario,Northwestern,23-06-2020,6,36
11539,Ontario,Northwestern,24-06-2020,0,36
11540,Ontario,Northwestern,25-06-2020,0,36
11541,Ontario,Northwestern,26-06-2020,0,36
11542,Ontario,Northwestern,27-06-2020,0,36
11543,Ontario,Northwestern,28-06-2020,0,36
11544,Ontario,Northwestern,29-06-2020,0,36
11545,Ontario,Northwestern,30-06-2020,0,36
11546,Ontario,Northwestern,01-07-2020,0,36
11547,Ontario,Northwestern,02-07-2020,0,36
11548,Ontario,Northwestern,03-07-2020,3,39
11549,Ontario,Northwestern,04-07-2020,0,39
11550,Ontario,Northwestern,05-07-2020,0,39
11551,Ontario,Northwestern,06-07-2020,0,39
11552,Ontario,Northwestern,07-07-2020,0,39
11553,Ontario,Northwestern,08-07-2020,2,41
11554,Ontario,Northwestern,09-07-2020,1,42
11555,Ontario,Northwestern,10-07-2020,0,42
11556,Ontario,Northwestern,11-07-2020,0,42
11557,Ontario,Northwestern,12-07-2020,0,42
11558,Ontario,Northwestern,13-07-2020,0,42
11559,Ontario,Northwestern,14-07-2020,0,42
11560,Ontario,Northwestern,15-07-2020,0,42
11561,Ontario,Northwestern,16-07-2020,0,42
11562,Ontario,Northwestern,17-07-2020,0,42
11563,Ontario,Northwestern,18-07-2020,0,42
11564,Ontario,Northwestern,19-07-2020,0,42
11565,Ontario,Northwestern,20-07-2020,0,42
11566,Ontario,Northwestern,21-07-2020,0,42
11567,Ontario,Northwestern,22-07-2020,0,42
11568,Ontario,Northwestern,23-07-2020,0,42
11569,Ontario,Northwestern,24-07-2020,0,42
11570,Ontario,Northwestern,25-07-2020,0,42
11571,Ontario,Northwestern,26-07-2020,0,42
11572,Ontario,Northwestern,27-07-2020,2,44
11573,Ontario,Northwestern,28-07-2020,0,44
11574,Ontario,Northwestern,29-07-2020,0,44
11575,Ontario,Northwestern,30-07-2020,0,44
11576,Ontario,Northwestern,31-07-2020,0,44
11577,Ontario,Northwestern,01-08-2020,0,44
11578,Ontario,Northwestern,02-08-2020,0,44
11579,Ontario,Northwestern,03-08-2020,0,44
11580,Ontario,Northwestern,04-08-2020,0,44
11581,Ontario,Northwestern,05-08-2020,0,44
11582,Ontario,Northwestern,06-08-2020,0,44
11583,Ontario,Northwestern,07-08-2020,0,44
11584,Ontario,Northwestern,08-08-2020,0,44
11585,Ontario,Northwestern,09-08-2020,0,44
11586,Ontario,Northwestern,10-08-2020,0,44
11587,Ontario,Northwestern,11-08-2020,0,44
11588,Ontario,Northwestern,12-08-2020,0,44
11589,Ontario,Northwestern,13-08-2020,0,44
11590,Ontario,Northwestern,14-08-2020,0,44
11591,Ontario,Northwestern,15-08-2020,0,44
11592,Ontario,Northwestern,16-08-2020,0,44
11593,Ontario,Northwestern,17-08-2020,0,44
11594,Ontario,Northwestern,18-08-2020,0,44
11595,Ontario,Northwestern,19-08-2020,0,44
11596,Ontario,Northwestern,20-08-2020,0,44
11597,Ontario,Northwestern,21-08-2020,0,44
11598,Ontario,Northwestern,22-08-2020,0,44
11599,Ontario,Northwestern,23-08-2020,0,44
11600,Ontario,Northwestern,24-08-2020,1,45
11601,Ontario,Northwestern,25-08-2020,0,45
11602,Ontario,Northwestern,26-08-2020,1,46
11603,Ontario,Northwestern,27-08-2020,0,46
11604,Ontario,Northwestern,28-08-2020,0,46
11605,Ontario,Northwestern,29-08-2020,0,46
11606,Ontario,Northwestern,30-08-2020,0,46
11607,Ontario,Ottawa,25-01-2020,0,0
11608,Ontario,Ottawa,26-01-2020,0,0
11609,Ontario,Ottawa,27-01-2020,0,0
11610,Ontario,Ottawa,28-01-2020,0,0
11611,Ontario,Ottawa,29-01-2020,0,0
11612,Ontario,Ottawa,30-01-2020,0,0
11613,Ontario,Ottawa,31-01-2020,0,0
11614,Ontario,Ottawa,01-02-2020,0,0
11615,Ontario,Ottawa,02-02-2020,0,0
11616,Ontario,Ottawa,03-02-2020,0,0
11617,Ontario,Ottawa,04-02-2020,0,0
11618,Ontario,Ottawa,05-02-2020,0,0
11619,Ontario,Ottawa,06-02-2020,0,0
11620,Ontario,Ottawa,07-02-2020,0,0
11621,Ontario,Ottawa,08-02-2020,0,0
11622,Ontario,Ottawa,09-02-2020,0,0
11623,Ontario,Ottawa,10-02-2020,0,0
11624,Ontario,Ottawa,11-02-2020,0,0
11625,Ontario,Ottawa,12-02-2020,0,0
11626,Ontario,Ottawa,13-02-2020,0,0
11627,Ontario,Ottawa,14-02-2020,0,0
11628,Ontario,Ottawa,15-02-2020,0,0
11629,Ontario,Ottawa,16-02-2020,0,0
11630,Ontario,Ottawa,17-02-2020,0,0
11631,Ontario,Ottawa,18-02-2020,0,0
11632,Ontario,Ottawa,19-02-2020,0,0
11633,Ontario,Ottawa,20-02-2020,0,0
11634,Ontario,Ottawa,21-02-2020,0,0
11635,Ontario,Ottawa,22-02-2020,0,0
11636,Ontario,Ottawa,23-02-2020,0,0
11637,Ontario,Ottawa,24-02-2020,0,0
11638,Ontario,Ottawa,25-02-2020,0,0
11639,Ontario,Ottawa,26-02-2020,0,0
11640,Ontario,Ottawa,27-02-2020,0,0
11641,Ontario,Ottawa,28-02-2020,0,0
11642,Ontario,Ottawa,29-02-2020,0,0
11643,Ontario,Ottawa,01-03-2020,0,0
11644,Ontario,Ottawa,02-03-2020,0,0
11645,Ontario,Ottawa,03-03-2020,0,0
11646,Ontario,Ottawa,04-03-2020,0,0
11647,Ontario,Ottawa,05-03-2020,0,0
11648,Ontario,Ottawa,06-03-2020,0,0
11649,Ontario,Ottawa,07-03-2020,0,0
11650,Ontario,Ottawa,08-03-2020,0,0
11651,Ontario,Ottawa,09-03-2020,0,0
11652,Ontario,Ottawa,10-03-2020,0,0
11653,Ontario,Ottawa,11-03-2020,1,1
11654,Ontario,Ottawa,12-03-2020,1,2
11655,Ontario,Ottawa,13-03-2020,1,3
11656,Ontario,Ottawa,14-03-2020,2,5
11657,Ontario,Ottawa,15-03-2020,5,10
11658,Ontario,Ottawa,16-03-2020,3,13
11659,Ontario,Ottawa,17-03-2020,0,13
11660,Ontario,Ottawa,18-03-2020,1,14
11661,Ontario,Ottawa,19-03-2020,2,16
11662,Ontario,Ottawa,20-03-2020,3,19
11663,Ontario,Ottawa,21-03-2020,1,20
11664,Ontario,Ottawa,22-03-2020,1,21
11665,Ontario,Ottawa,23-03-2020,3,24
11666,Ontario,Ottawa,24-03-2020,3,27
11667,Ontario,Ottawa,25-03-2020,0,27
11668,Ontario,Ottawa,26-03-2020,5,32
11669,Ontario,Ottawa,27-03-2020,10,42
11670,Ontario,Ottawa,28-03-2020,12,54
11671,Ontario,Ottawa,29-03-2020,10,64
11672,Ontario,Ottawa,30-03-2020,33,97
11673,Ontario,Ottawa,31-03-2020,47,144
11674,Ontario,Ottawa,01-04-2020,50,194
11675,Ontario,Ottawa,02-04-2020,58,252
11676,Ontario,Ottawa,03-04-2020,37,289
11677,Ontario,Ottawa,04-04-2020,33,322
11678,Ontario,Ottawa,05-04-2020,23,345
11679,Ontario,Ottawa,06-04-2020,25,370
11680,Ontario,Ottawa,07-04-2020,33,403
11681,Ontario,Ottawa,08-04-2020,26,429
11682,Ontario,Ottawa,09-04-2020,29,458
11683,Ontario,Ottawa,10-04-2020,36,494
11684,Ontario,Ottawa,11-04-2020,30,524
11685,Ontario,Ottawa,12-04-2020,37,561
11686,Ontario,Ottawa,13-04-2020,25,586
11687,Ontario,Ottawa,14-04-2020,33,619
11688,Ontario,Ottawa,15-04-2020,24,643
11689,Ontario,Ottawa,16-04-2020,35,678
11690,Ontario,Ottawa,17-04-2020,50,728
11691,Ontario,Ottawa,18-04-2020,29,757
11692,Ontario,Ottawa,19-04-2020,46,803
11693,Ontario,Ottawa,20-04-2020,54,857
11694,Ontario,Ottawa,21-04-2020,42,899
11695,Ontario,Ottawa,22-04-2020,44,943
11696,Ontario,Ottawa,23-04-2020,34,977
11697,Ontario,Ottawa,24-04-2020,57,1034
11698,Ontario,Ottawa,25-04-2020,26,1060
11699,Ontario,Ottawa,26-04-2020,50,1110
11700,Ontario,Ottawa,27-04-2020,44,1154
11701,Ontario,Ottawa,28-04-2020,67,1221
11702,Ontario,Ottawa,29-04-2020,76,1297
11703,Ontario,Ottawa,30-04-2020,0,1297
11704,Ontario,Ottawa,01-05-2020,75,1372
11705,Ontario,Ottawa,02-05-2020,48,1420
11706,Ontario,Ottawa,03-05-2020,63,1483
11707,Ontario,Ottawa,04-05-2020,21,1504
11708,Ontario,Ottawa,05-05-2020,31,1535
11709,Ontario,Ottawa,06-05-2020,23,1558
11710,Ontario,Ottawa,07-05-2020,21,1579
11711,Ontario,Ottawa,08-05-2020,24,1603
11712,Ontario,Ottawa,09-05-2020,41,1644
11713,Ontario,Ottawa,10-05-2020,9,1653
11714,Ontario,Ottawa,11-05-2020,23,1676
11715,Ontario,Ottawa,12-05-2020,16,1692
11716,Ontario,Ottawa,13-05-2020,15,1707
11717,Ontario,Ottawa,14-05-2020,18,1725
11718,Ontario,Ottawa,15-05-2020,28,1753
11719,Ontario,Ottawa,16-05-2020,21,1774
11720,Ontario,Ottawa,17-05-2020,17,1791
11721,Ontario,Ottawa,18-05-2020,11,1802
11722,Ontario,Ottawa,19-05-2020,22,1824
11723,Ontario,Ottawa,20-05-2020,25,1849
11724,Ontario,Ottawa,21-05-2020,19,1868
11725,Ontario,Ottawa,22-05-2020,17,1885
11726,Ontario,Ottawa,23-05-2020,2,1887
11727,Ontario,Ottawa,24-05-2020,9,1896
11728,Ontario,Ottawa,25-05-2020,5,1901
11729,Ontario,Ottawa,26-05-2020,7,1908
11730,Ontario,Ottawa,27-05-2020,14,1922
11731,Ontario,Ottawa,28-05-2020,8,1930
11732,Ontario,Ottawa,29-05-2020,0,1930
11733,Ontario,Ottawa,30-05-2020,5,1935
11734,Ontario,Ottawa,31-05-2020,16,1951
11735,Ontario,Ottawa,01-06-2020,11,1962
11736,Ontario,Ottawa,02-06-2020,7,1969
11737,Ontario,Ottawa,03-06-2020,8,1977
11738,Ontario,Ottawa,04-06-2020,8,1985
11739,Ontario,Ottawa,05-06-2020,7,1992
11740,Ontario,Ottawa,06-06-2020,6,1998
11741,Ontario,Ottawa,07-06-2020,4,2002
11742,Ontario,Ottawa,08-06-2020,0,2002
11743,Ontario,Ottawa,09-06-2020,0,2002
11744,Ontario,Ottawa,10-06-2020,0,2002
11745,Ontario,Ottawa,11-06-2020,1,2003
11746,Ontario,Ottawa,12-06-2020,9,2012
11747,Ontario,Ottawa,13-06-2020,12,2024
11748,Ontario,Ottawa,14-06-2020,6,2030
11749,Ontario,Ottawa,15-06-2020,0,2030
11750,Ontario,Ottawa,16-06-2020,6,2036
11751,Ontario,Ottawa,17-06-2020,0,2036
11752,Ontario,Ottawa,18-06-2020,7,2043
11753,Ontario,Ottawa,19-06-2020,6,2049
11754,Ontario,Ottawa,20-06-2020,5,2054
11755,Ontario,Ottawa,21-06-2020,1,2055
11756,Ontario,Ottawa,22-06-2020,1,2056
11757,Ontario,Ottawa,23-06-2020,5,2061
11758,Ontario,Ottawa,24-06-2020,4,2065
11759,Ontario,Ottawa,25-06-2020,4,2069
11760,Ontario,Ottawa,26-06-2020,6,2075
11761,Ontario,Ottawa,27-06-2020,4,2079
11762,Ontario,Ottawa,28-06-2020,4,2083
11763,Ontario,Ottawa,29-06-2020,3,2086
11764,Ontario,Ottawa,30-06-2020,0,2086
11765,Ontario,Ottawa,01-07-2020,8,2094
11766,Ontario,Ottawa,02-07-2020,7,2101
11767,Ontario,Ottawa,03-07-2020,3,2104
11768,Ontario,Ottawa,04-07-2020,2,2106
11769,Ontario,Ottawa,05-07-2020,4,2110
11770,Ontario,Ottawa,06-07-2020,8,2118
11771,Ontario,Ottawa,07-07-2020,0,2118
11772,Ontario,Ottawa,08-07-2020,6,2124
11773,Ontario,Ottawa,09-07-2020,4,2128
11774,Ontario,Ottawa,10-07-2020,2,2130
11775,Ontario,Ottawa,11-07-2020,16,2146
11776,Ontario,Ottawa,12-07-2020,3,2149
11777,Ontario,Ottawa,13-07-2020,10,2159
11778,Ontario,Ottawa,14-07-2020,7,2166
11779,Ontario,Ottawa,15-07-2020,1,2167
11780,Ontario,Ottawa,16-07-2020,15,2182
11781,Ontario,Ottawa,17-07-2020,7,2189
11782,Ontario,Ottawa,18-07-2020,19,2208
11783,Ontario,Ottawa,19-07-2020,16,2224
11784,Ontario,Ottawa,20-07-2020,20,2244
11785,Ontario,Ottawa,21-07-2020,43,2287
11786,Ontario,Ottawa,22-07-2020,33,2320
11787,Ontario,Ottawa,23-07-2020,14,2334
11788,Ontario,Ottawa,24-07-2020,27,2361
11789,Ontario,Ottawa,25-07-2020,28,2389
11790,Ontario,Ottawa,26-07-2020,26,2415
11791,Ontario,Ottawa,27-07-2020,28,2443
11792,Ontario,Ottawa,28-07-2020,25,2468
11793,Ontario,Ottawa,29-07-2020,13,2481
11794,Ontario,Ottawa,30-07-2020,15,2496
11795,Ontario,Ottawa,31-07-2020,26,2522
11796,Ontario,Ottawa,01-08-2020,17,2539
11797,Ontario,Ottawa,02-08-2020,16,2555
11798,Ontario,Ottawa,03-08-2020,4,2559
11799,Ontario,Ottawa,04-08-2020,1,2560
11800,Ontario,Ottawa,05-08-2020,16,2576
11801,Ontario,Ottawa,06-08-2020,19,2595
11802,Ontario,Ottawa,07-08-2020,15,2610
11803,Ontario,Ottawa,08-08-2020,13,2623
11804,Ontario,Ottawa,09-08-2020,6,2629
11805,Ontario,Ottawa,10-08-2020,21,2650
11806,Ontario,Ottawa,11-08-2020,6,2656
11807,Ontario,Ottawa,12-08-2020,13,2669
11808,Ontario,Ottawa,13-08-2020,10,2679
11809,Ontario,Ottawa,14-08-2020,8,2687
11810,Ontario,Ottawa,15-08-2020,11,2698
11811,Ontario,Ottawa,16-08-2020,3,2701
11812,Ontario,Ottawa,17-08-2020,19,2720
11813,Ontario,Ottawa,18-08-2020,8,2728
11814,Ontario,Ottawa,19-08-2020,18,2746
11815,Ontario,Ottawa,20-08-2020,12,2758
11816,Ontario,Ottawa,21-08-2020,36,2794
11817,Ontario,Ottawa,22-08-2020,15,2809
11818,Ontario,Ottawa,23-08-2020,6,2815
11819,Ontario,Ottawa,24-08-2020,24,2839
11820,Ontario,Ottawa,25-08-2020,16,2855
11821,Ontario,Ottawa,26-08-2020,16,2871
11822,Ontario,Ottawa,27-08-2020,22,2893
11823,Ontario,Ottawa,28-08-2020,17,2910
11824,Ontario,Ottawa,29-08-2020,20,2930
11825,Ontario,Ottawa,30-08-2020,16,2946
11826,Ontario,Peel,25-01-2020,0,0
11827,Ontario,Peel,26-01-2020,0,0
11828,Ontario,Peel,27-01-2020,0,0
11829,Ontario,Peel,28-01-2020,0,0
11830,Ontario,Peel,29-01-2020,0,0
11831,Ontario,Peel,30-01-2020,0,0
11832,Ontario,Peel,31-01-2020,0,0
11833,Ontario,Peel,01-02-2020,0,0
11834,Ontario,Peel,02-02-2020,0,0
11835,Ontario,Peel,03-02-2020,0,0
11836,Ontario,Peel,04-02-2020,0,0
11837,Ontario,Peel,05-02-2020,0,0
11838,Ontario,Peel,06-02-2020,0,0
11839,Ontario,Peel,07-02-2020,0,0
11840,Ontario,Peel,08-02-2020,0,0
11841,Ontario,Peel,09-02-2020,0,0
11842,Ontario,Peel,10-02-2020,0,0
11843,Ontario,Peel,11-02-2020,0,0
11844,Ontario,Peel,12-02-2020,0,0
11845,Ontario,Peel,13-02-2020,0,0
11846,Ontario,Peel,14-02-2020,0,0
11847,Ontario,Peel,15-02-2020,0,0
11848,Ontario,Peel,16-02-2020,0,0
11849,Ontario,Peel,17-02-2020,0,0
11850,Ontario,Peel,18-02-2020,0,0
11851,Ontario,Peel,19-02-2020,0,0
11852,Ontario,Peel,20-02-2020,0,0
11853,Ontario,Peel,21-02-2020,0,0
11854,Ontario,Peel,22-02-2020,0,0
11855,Ontario,Peel,23-02-2020,0,0
11856,Ontario,Peel,24-02-2020,0,0
11857,Ontario,Peel,25-02-2020,0,0
11858,Ontario,Peel,26-02-2020,0,0
11859,Ontario,Peel,27-02-2020,0,0
11860,Ontario,Peel,28-02-2020,0,0
11861,Ontario,Peel,29-02-2020,0,0
11862,Ontario,Peel,01-03-2020,0,0
11863,Ontario,Peel,02-03-2020,0,0
11864,Ontario,Peel,03-03-2020,0,0
11865,Ontario,Peel,04-03-2020,0,0
11866,Ontario,Peel,05-03-2020,0,0
11867,Ontario,Peel,06-03-2020,2,2
11868,Ontario,Peel,07-03-2020,0,2
11869,Ontario,Peel,08-03-2020,1,3
11870,Ontario,Peel,09-03-2020,1,4
11871,Ontario,Peel,10-03-2020,0,4
11872,Ontario,Peel,11-03-2020,0,4
11873,Ontario,Peel,12-03-2020,3,7
11874,Ontario,Peel,13-03-2020,4,11
11875,Ontario,Peel,14-03-2020,1,12
11876,Ontario,Peel,15-03-2020,5,17
11877,Ontario,Peel,16-03-2020,4,21
11878,Ontario,Peel,17-03-2020,0,21
11879,Ontario,Peel,18-03-2020,2,23
11880,Ontario,Peel,19-03-2020,3,26
11881,Ontario,Peel,20-03-2020,7,33
11882,Ontario,Peel,21-03-2020,4,37
11883,Ontario,Peel,22-03-2020,1,38
11884,Ontario,Peel,23-03-2020,6,44
11885,Ontario,Peel,24-03-2020,5,49
11886,Ontario,Peel,25-03-2020,13,62
11887,Ontario,Peel,26-03-2020,15,77
11888,Ontario,Peel,27-03-2020,12,89
11889,Ontario,Peel,28-03-2020,14,103
11890,Ontario,Peel,29-03-2020,38,141
11891,Ontario,Peel,30-03-2020,75,216
11892,Ontario,Peel,31-03-2020,61,277
11893,Ontario,Peel,01-04-2020,32,309
11894,Ontario,Peel,02-04-2020,53,362
11895,Ontario,Peel,03-04-2020,50,412
11896,Ontario,Peel,04-04-2020,36,448
11897,Ontario,Peel,05-04-2020,37,485
11898,Ontario,Peel,06-04-2020,72,557
11899,Ontario,Peel,07-04-2020,80,637
11900,Ontario,Peel,08-04-2020,47,684
11901,Ontario,Peel,09-04-2020,102,786
11902,Ontario,Peel,10-04-2020,46,832
11903,Ontario,Peel,11-04-2020,54,886
11904,Ontario,Peel,12-04-2020,65,951
11905,Ontario,Peel,13-04-2020,50,1001
11906,Ontario,Peel,14-04-2020,62,1063
11907,Ontario,Peel,15-04-2020,93,1156
11908,Ontario,Peel,16-04-2020,63,1219
11909,Ontario,Peel,17-04-2020,55,1274
11910,Ontario,Peel,18-04-2020,73,1347
11911,Ontario,Peel,19-04-2020,102,1449
11912,Ontario,Peel,20-04-2020,216,1665
11913,Ontario,Peel,21-04-2020,87,1752
11914,Ontario,Peel,22-04-2020,211,1963
11915,Ontario,Peel,23-04-2020,67,2030
11916,Ontario,Peel,24-04-2020,85,2115
11917,Ontario,Peel,25-04-2020,60,2175
11918,Ontario,Peel,26-04-2020,92,2267
11919,Ontario,Peel,27-04-2020,45,2312
11920,Ontario,Peel,28-04-2020,46,2358
11921,Ontario,Peel,29-04-2020,45,2403
11922,Ontario,Peel,30-04-2020,53,2456
11923,Ontario,Peel,01-05-2020,55,2511
11924,Ontario,Peel,02-05-2020,63,2574
11925,Ontario,Peel,03-05-2020,56,2630
11926,Ontario,Peel,04-05-2020,69,2699
11927,Ontario,Peel,05-05-2020,37,2736
11928,Ontario,Peel,06-05-2020,45,2781
11929,Ontario,Peel,07-05-2020,83,2864
11930,Ontario,Peel,08-05-2020,94,2958
11931,Ontario,Peel,09-05-2020,53,3011
11932,Ontario,Peel,10-05-2020,53,3064
11933,Ontario,Peel,11-05-2020,65,3129
11934,Ontario,Peel,12-05-2020,59,3188
11935,Ontario,Peel,13-05-2020,61,3249
11936,Ontario,Peel,14-05-2020,76,3325
11937,Ontario,Peel,15-05-2020,83,3408
11938,Ontario,Peel,16-05-2020,65,3473
11939,Ontario,Peel,17-05-2020,61,3534
11940,Ontario,Peel,18-05-2020,94,3628
11941,Ontario,Peel,19-05-2020,83,3711
11942,Ontario,Peel,20-05-2020,49,3760
11943,Ontario,Peel,21-05-2020,38,3798
11944,Ontario,Peel,22-05-2020,88,3886
11945,Ontario,Peel,23-05-2020,129,4015
11946,Ontario,Peel,24-05-2020,35,4050
11947,Ontario,Peel,25-05-2020,111,4161
11948,Ontario,Peel,26-05-2020,69,4230
11949,Ontario,Peel,27-05-2020,82,4312
11950,Ontario,Peel,28-05-2020,92,4404
11951,Ontario,Peel,29-05-2020,92,4496
11952,Ontario,Peel,30-05-2020,114,4610
11953,Ontario,Peel,31-05-2020,139,4749
11954,Ontario,Peel,01-06-2020,64,4813
11955,Ontario,Peel,02-06-2020,62,4875
11956,Ontario,Peel,03-06-2020,51,4926
11957,Ontario,Peel,04-06-2020,74,5000
11958,Ontario,Peel,05-06-2020,97,5097
11959,Ontario,Peel,06-06-2020,42,5139
11960,Ontario,Peel,07-06-2020,65,5204
11961,Ontario,Peel,08-06-2020,49,5253
11962,Ontario,Peel,09-06-2020,28,5281
11963,Ontario,Peel,10-06-2020,38,5319
11964,Ontario,Peel,11-06-2020,37,5356
11965,Ontario,Peel,12-06-2020,33,5389
11966,Ontario,Peel,13-06-2020,52,5441
11967,Ontario,Peel,14-06-2020,31,5472
11968,Ontario,Peel,15-06-2020,38,5510
11969,Ontario,Peel,16-06-2020,36,5546
11970,Ontario,Peel,17-06-2020,43,5589
11971,Ontario,Peel,18-06-2020,43,5632
11972,Ontario,Peel,19-06-2020,46,5678
11973,Ontario,Peel,20-06-2020,52,5730
11974,Ontario,Peel,21-06-2020,37,5767
11975,Ontario,Peel,22-06-2020,61,5828
11976,Ontario,Peel,23-06-2020,75,5903
11977,Ontario,Peel,24-06-2020,62,5965
11978,Ontario,Peel,25-06-2020,53,6018
11979,Ontario,Peel,26-06-2020,18,6036
11980,Ontario,Peel,27-06-2020,59,6095
11981,Ontario,Peel,28-06-2020,54,6149
11982,Ontario,Peel,29-06-2020,52,6201
11983,Ontario,Peel,30-06-2020,35,6236
11984,Ontario,Peel,01-07-2020,14,6250
11985,Ontario,Peel,02-07-2020,23,6273
11986,Ontario,Peel,03-07-2020,21,6294
11987,Ontario,Peel,04-07-2020,25,6319
11988,Ontario,Peel,05-07-2020,43,6362
11989,Ontario,Peel,06-07-2020,42,6404
11990,Ontario,Peel,07-07-2020,36,6440
11991,Ontario,Peel,08-07-2020,29,6469
11992,Ontario,Peel,09-07-2020,36,6505
11993,Ontario,Peel,10-07-2020,27,6532
11994,Ontario,Peel,11-07-2020,32,6564
11995,Ontario,Peel,12-07-2020,32,6596
11996,Ontario,Peel,13-07-2020,54,6650
11997,Ontario,Peel,14-07-2020,36,6686
11998,Ontario,Peel,15-07-2020,10,6696
11999,Ontario,Peel,16-07-2020,28,6724
12000,Ontario,Peel,17-07-2020,15,6739
12001,Ontario,Peel,18-07-2020,55,6794
12002,Ontario,Peel,19-07-2020,38,6832
12003,Ontario,Peel,20-07-2020,29,6861
12004,Ontario,Peel,21-07-2020,22,6883
12005,Ontario,Peel,22-07-2020,32,6915
12006,Ontario,Peel,23-07-2020,26,6941
12007,Ontario,Peel,24-07-2020,21,6962
12008,Ontario,Peel,25-07-2020,19,6981
12009,Ontario,Peel,26-07-2020,12,6993
12010,Ontario,Peel,27-07-2020,16,7009
12011,Ontario,Peel,28-07-2020,11,7020
12012,Ontario,Peel,29-07-2020,9,7029
12013,Ontario,Peel,30-07-2020,16,7045
12014,Ontario,Peel,31-07-2020,14,7059
12015,Ontario,Peel,01-08-2020,8,7067
12016,Ontario,Peel,02-08-2020,15,7082
12017,Ontario,Peel,03-08-2020,13,7095
12018,Ontario,Peel,04-08-2020,10,7105
12019,Ontario,Peel,05-08-2020,9,7114
12020,Ontario,Peel,06-08-2020,13,7127
